escalation_id,alert_id,analyst_id,required,escalated_at,escalation_target,incident_id,status
ESC-1617,ALT-008945,ANL-050,Yes,2026-09-07 05:02:00,Tier-2 CSIRT,INC-2027618,Escalated
ESC-1618,ALT-008948,ANL-042,Yes,2026-08-18 08:50:00,Tier-2 CSIRT,INC-2027619,Escalated
ESC-1619,ALT-008955,ANL-053,Yes,2026-07-14 00:28:00,Tier-2 CSIRT,INC-2027620,Escalated
ESC-1620,ALT-008967,ANL-044,Yes,2026-08-31 12:06:00,Tier-2 CSIRT,INC-2027621,Escalated
ESC-1621,ALT-008986,ANL-053,Yes,2026-08-25 10:41:00,Tier-2 CSIRT,INC-2027622,Escalated
ESC-1622,ALT-009005,ANL-055,Yes,2026-08-20 00:20:00,Tier-2 CSIRT,INC-2027623,Escalated
ESC-1623,ALT-009008,ANL-055,Yes,2026-09-05 23:22:00,Tier-2 CSIRT,INC-2027624,Escalated
ESC-1624,ALT-009017,ANL-050,Yes,2026-06-25 23:57:00,Tier-2 CSIRT,INC-2027625,Escalated
ESC-1625,ALT-009022,ANL-049,Yes,2026-08-03 10:29:00,Tier-2 CSIRT,INC-2027626,Escalated
ESC-1626,ALT-009029,ANL-041,Yes,2026-08-02 08:33:00,Tier-2 CSIRT,INC-2027627,Escalated
ESC-1627,ALT-009030,ANL-051,Yes,2026-07-25 09:12:00,Tier-2 CSIRT,INC-2027628,Escalated
ESC-1628,ALT-009032,ANL-047,Yes,2026-08-09 15:12:00,Tier-2 CSIRT,INC-2027629,Escalated
ESC-1629,ALT-009036,ANL-043,Yes,2026-08-09 20:15:00,Tier-2 CSIRT,INC-2027630,Escalated
ESC-1630,ALT-009046,ANL-042,Yes,2026-07-15 15:38:00,Tier-2 CSIRT,INC-2027631,Escalated
ESC-1631,ALT-009050,ANL-054,Yes,2026-08-28 13:56:00,Tier-2 CSIRT,INC-2027632,Escalated
ESC-1632,ALT-009053,ANL-045,Yes,2026-08-05 12:20:00,Tier-2 CSIRT,INC-2027633,Escalated
ESC-1633,ALT-009060,ANL-046,Yes,2026-06-26 01:36:00,Tier-2 CSIRT,INC-2027634,Escalated
ESC-1634,ALT-009067,ANL-049,Yes,2026-06-29 23:23:00,Tier-2 CSIRT,INC-2027635,Escalated
ESC-1635,ALT-009077,ANL-043,Yes,2026-08-29 20:22:00,Tier-2 CSIRT,INC-2027636,Escalated
ESC-1636,ALT-009090,ANL-050,Yes,2026-06-25 07:16:00,Tier-2 CSIRT,INC-2027637,Escalated
ESC-1637,ALT-009096,ANL-041,Yes,2026-06-20 23:22:00,Tier-2 CSIRT,INC-2027638,Escalated
ESC-1638,ALT-009099,ANL-050,Yes,2026-08-25 13:10:00,Tier-2 CSIRT,INC-2027639,Escalated
ESC-1639,ALT-009107,ANL-052,Yes,2026-07-18 01:15:00,Tier-2 CSIRT,INC-2027640,Escalated
ESC-1640,ALT-009112,ANL-054,Yes,2026-08-05 04:16:00,Tier-2 CSIRT,INC-2027641,Escalated
ESC-1641,ALT-009121,ANL-047,Yes,2026-08-16 13:06:00,Tier-2 CSIRT,INC-2027642,Escalated
ESC-1642,ALT-009127,ANL-044,Yes,2026-07-18 03:46:00,Tier-2 CSIRT,INC-2027643,Escalated
ESC-1643,ALT-009137,ANL-042,Yes,2026-08-18 06:12:00,Tier-2 CSIRT,INC-2027644,Escalated
ESC-1644,ALT-009139,ANL-047,Yes,2026-08-22 04:41:00,Tier-2 CSIRT,INC-2027645,Escalated
ESC-1645,ALT-009145,ANL-049,Yes,2026-06-17 18:14:00,Tier-2 CSIRT,INC-2027646,Escalated
ESC-1646,ALT-009152,ANL-044,Yes,2026-08-17 23:52:00,Tier-2 CSIRT,INC-2027647,Escalated
ESC-1647,ALT-009195,ANL-047,Yes,2026-08-22 01:06:00,Tier-2 CSIRT,INC-2027648,Escalated
ESC-1648,ALT-009204,ANL-054,Yes,2026-07-20 22:34:00,Tier-2 CSIRT,INC-2027649,Escalated
ESC-1649,ALT-009206,ANL-041,Yes,2026-07-19 15:13:00,Tier-2 CSIRT,INC-2027650,Escalated
ESC-1650,ALT-009207,ANL-054,Yes,2026-08-15 00:44:00,Tier-2 CSIRT,INC-2027651,Escalated
ESC-1651,ALT-009209,ANL-042,Yes,2026-07-14 02:08:00,Tier-2 CSIRT,INC-2027652,Escalated
ESC-1652,ALT-009211,ANL-046,Yes,2026-07-23 15:03:00,Tier-2 CSIRT,INC-2027653,Escalated
ESC-1653,ALT-009212,ANL-051,Yes,2026-07-24 19:10:00,Tier-2 CSIRT,INC-2027654,Escalated
ESC-1654,ALT-009224,ANL-050,Yes,2026-08-13 12:15:00,Tier-2 CSIRT,INC-2027655,Escalated
ESC-1655,ALT-009247,ANL-052,Yes,2026-07-29 20:15:00,Tier-2 CSIRT,INC-2027656,Escalated
ESC-1656,ALT-009257,ANL-050,Yes,2026-07-24 17:29:00,Tier-2 CSIRT,INC-2027657,Escalated
ESC-1657,ALT-009264,ANL-051,Yes,2026-07-13 02:19:00,Tier-2 CSIRT,INC-2027658,Escalated
ESC-1658,ALT-009284,ANL-049,Yes,2026-09-04 01:35:00,Tier-2 CSIRT,INC-2027659,Escalated
ESC-1659,ALT-009286,ANL-052,Yes,2026-06-21 17:50:00,Tier-2 CSIRT,INC-2027660,Escalated
ESC-1660,ALT-009302,ANL-043,Yes,2026-07-29 12:06:00,Tier-2 CSIRT,INC-2027661,Escalated
ESC-1661,ALT-009303,ANL-042,Yes,2026-07-17 07:41:00,Tier-2 CSIRT,INC-2027662,Escalated
ESC-1662,ALT-009333,ANL-049,Yes,2026-07-28 11:39:00,Tier-2 CSIRT,INC-2027663,Escalated
ESC-1663,ALT-009338,ANL-045,Yes,2026-08-18 09:34:00,Tier-2 CSIRT,INC-2027664,Escalated
ESC-1664,ALT-009345,ANL-052,Yes,2026-06-25 14:01:00,Tier-2 CSIRT,INC-2027665,Escalated
ESC-1665,ALT-009354,ANL-050,Yes,2026-07-11 09:20:00,Tier-2 CSIRT,INC-2027666,Escalated
ESC-1666,ALT-009355,ANL-044,Yes,2026-08-20 10:08:00,Tier-2 CSIRT,INC-2027667,Escalated
ESC-1667,ALT-009357,ANL-051,Yes,2026-07-12 04:13:00,Tier-2 CSIRT,INC-2027668,Escalated
ESC-1668,ALT-009372,ANL-044,Yes,2026-06-22 22:55:00,Tier-2 CSIRT,INC-2027669,Escalated
ESC-1669,ALT-009376,ANL-054,Yes,2026-06-18 00:26:00,Tier-2 CSIRT,INC-2027670,Escalated
ESC-1670,ALT-009381,ANL-052,Yes,2026-07-06 05:10:00,Tier-2 CSIRT,INC-2027671,Escalated
ESC-1671,ALT-009389,ANL-055,Yes,2026-08-13 10:12:00,Tier-2 CSIRT,INC-2027672,Escalated
ESC-1672,ALT-009390,ANL-048,Yes,2026-07-08 14:39:00,Tier-2 CSIRT,INC-2027673,Escalated
ESC-1673,ALT-009395,ANL-054,Yes,2026-07-21 09:13:00,Tier-2 CSIRT,INC-2027674,Escalated
ESC-1674,ALT-009397,ANL-042,Yes,2026-08-27 22:25:00,Tier-2 CSIRT,INC-2027675,Escalated
ESC-1675,ALT-009416,ANL-053,Yes,2026-06-26 16:30:00,Tier-2 CSIRT,INC-2027676,Escalated
ESC-1676,ALT-009431,ANL-044,Yes,2026-06-18 07:59:00,Tier-2 CSIRT,INC-2027677,Escalated
ESC-1677,ALT-009436,ANL-043,Yes,2026-07-13 07:48:00,Tier-2 CSIRT,INC-2027678,Escalated
ESC-1678,ALT-009438,ANL-055,Yes,2026-07-07 12:06:00,Tier-2 CSIRT,INC-2027679,Escalated
ESC-1679,ALT-009439,ANL-044,Yes,2026-08-11 17:38:00,Tier-2 CSIRT,INC-2027680,Escalated
ESC-1680,ALT-009440,ANL-043,Yes,2026-06-15 13:06:00,Tier-2 CSIRT,INC-2027681,Escalated
ESC-1681,ALT-009445,ANL-050,Yes,2026-06-26 04:53:00,Tier-2 CSIRT,INC-2027682,Escalated
ESC-1682,ALT-009448,ANL-055,Yes,2026-09-04 02:16:00,Tier-2 CSIRT,INC-2027683,Escalated
ESC-1683,ALT-009451,ANL-043,Yes,2026-08-23 19:08:00,Tier-2 CSIRT,INC-2027684,Escalated
ESC-1684,ALT-009465,ANL-054,Yes,2026-06-19 22:42:00,Tier-2 CSIRT,INC-2027685,Escalated
ESC-1685,ALT-009472,ANL-044,Yes,2026-07-03 04:11:00,Tier-2 CSIRT,INC-2027686,Escalated
ESC-1686,ALT-009475,ANL-053,Yes,2026-07-05 09:32:00,Tier-2 CSIRT,INC-2027687,Escalated
ESC-1687,ALT-009476,ANL-046,Yes,2026-07-17 18:03:00,Tier-2 CSIRT,INC-2027688,Escalated
ESC-1688,ALT-009484,ANL-042,Yes,2026-06-20 20:43:00,Tier-2 CSIRT,INC-2027689,Escalated
ESC-1689,ALT-009493,ANL-044,Yes,2026-08-24 15:17:00,Tier-2 CSIRT,INC-2027690,Escalated
ESC-1690,ALT-009494,ANL-042,Yes,2026-06-12 16:58:00,Tier-2 CSIRT,INC-2027691,Escalated
ESC-1691,ALT-009495,ANL-048,Yes,2026-06-18 04:29:00,Tier-2 CSIRT,INC-2027692,Escalated
ESC-1692,ALT-009509,ANL-045,Yes,2026-09-07 17:07:00,Tier-2 CSIRT,INC-2027693,Escalated
ESC-1693,ALT-009510,ANL-051,Yes,2026-08-28 00:23:00,Tier-2 CSIRT,INC-2027694,Escalated
ESC-1694,ALT-009517,ANL-053,Yes,2026-08-22 22:12:00,Tier-2 CSIRT,INC-2027695,Escalated
ESC-1695,ALT-009519,ANL-051,Yes,2026-08-23 18:00:00,Tier-2 CSIRT,INC-2027696,Escalated
ESC-1696,ALT-009520,ANL-052,Yes,2026-09-05 19:46:00,Tier-2 CSIRT,INC-2027697,Escalated
ESC-1697,ALT-009526,ANL-054,Yes,2026-08-23 15:02:00,Tier-2 CSIRT,INC-2027698,Escalated
ESC-1698,ALT-009531,ANL-050,Yes,2026-08-18 15:52:00,Tier-2 CSIRT,INC-2027699,Escalated
ESC-1699,ALT-009538,ANL-055,Yes,2026-07-16 20:23:00,Tier-2 CSIRT,INC-2027700,Escalated
ESC-1700,ALT-009539,ANL-044,Yes,2026-06-27 13:05:00,Tier-2 CSIRT,INC-2027701,Escalated
ESC-1701,ALT-009543,ANL-041,Yes,2026-07-28 19:23:00,Tier-2 CSIRT,INC-2027702,Escalated
ESC-1702,ALT-009556,ANL-044,Yes,2026-09-07 19:21:00,Tier-2 CSIRT,INC-2027703,Escalated
ESC-1703,ALT-009563,ANL-048,Yes,2026-06-14 11:32:00,Tier-2 CSIRT,INC-2027704,Escalated
ESC-1704,ALT-009570,ANL-053,Yes,2026-07-31 19:10:00,Tier-2 CSIRT,INC-2027705,Escalated
ESC-1705,ALT-009573,ANL-047,Yes,2026-09-09 10:59:00,Tier-2 CSIRT,INC-2027706,Escalated
ESC-1706,ALT-009574,ANL-050,Yes,2026-07-17 10:14:00,Tier-2 CSIRT,INC-2027707,Escalated
ESC-1707,ALT-009576,ANL-042,Yes,2026-06-27 00:01:00,Tier-2 CSIRT,INC-2027708,Escalated
ESC-1708,ALT-009579,ANL-049,Yes,2026-07-04 13:33:00,Tier-2 CSIRT,INC-2027709,Escalated
ESC-1709,ALT-009581,ANL-046,Yes,2026-07-05 15:59:00,Tier-2 CSIRT,INC-2027710,Escalated
ESC-1710,ALT-009592,ANL-048,Yes,2026-09-08 05:38:00,Tier-2 CSIRT,INC-2027711,Escalated
ESC-1711,ALT-009594,ANL-042,Yes,2026-08-20 21:54:00,Tier-2 CSIRT,INC-2027712,Escalated
ESC-1712,ALT-009608,ANL-050,Yes,2026-07-16 05:06:00,Tier-2 CSIRT,INC-2027713,Escalated
ESC-1713,ALT-009620,ANL-051,Yes,2026-07-05 00:00:00,Tier-2 CSIRT,INC-2027714,Escalated
ESC-1714,ALT-009622,ANL-043,Yes,2026-06-24 02:22:00,Tier-2 CSIRT,INC-2027715,Escalated
ESC-1715,ALT-009630,ANL-051,Yes,2026-08-06 23:51:00,Tier-2 CSIRT,INC-2027716,Escalated
ESC-1716,ALT-009648,ANL-041,Yes,2026-07-25 12:37:00,Tier-2 CSIRT,INC-2027717,Escalated
ESC-1717,ALT-009650,ANL-042,Yes,2026-08-10 16:59:00,Tier-2 CSIRT,INC-2027718,Escalated
ESC-1718,ALT-009654,ANL-043,Yes,2026-06-30 09:58:00,Tier-2 CSIRT,INC-2027719,Escalated
ESC-1719,ALT-009657,ANL-041,Yes,2026-08-24 06:46:00,Tier-2 CSIRT,INC-2027720,Escalated
ESC-1720,ALT-009659,ANL-044,Yes,2026-08-05 14:27:00,Tier-2 CSIRT,INC-2027721,Escalated
ESC-1721,ALT-009670,ANL-045,Yes,2026-09-06 23:23:00,Tier-2 CSIRT,INC-2027722,Escalated
ESC-1722,ALT-009680,ANL-054,Yes,2026-08-20 07:56:00,Tier-2 CSIRT,INC-2027723,Escalated
ESC-1723,ALT-009697,ANL-044,Yes,2026-07-11 21:05:00,Tier-2 CSIRT,INC-2027724,Escalated
ESC-1724,ALT-009699,ANL-052,Yes,2026-07-08 11:05:00,Tier-2 CSIRT,INC-2027725,Escalated
ESC-1725,ALT-009710,ANL-049,Yes,2026-08-25 09:35:00,Tier-2 CSIRT,INC-2027726,Escalated
ESC-1726,ALT-009714,ANL-045,Yes,2026-08-24 11:34:00,Tier-2 CSIRT,INC-2027727,Escalated
ESC-1727,ALT-009717,ANL-047,Yes,2026-07-14 13:59:00,Tier-2 CSIRT,INC-2027728,Escalated
ESC-1728,ALT-009724,ANL-048,Yes,2026-08-29 11:23:00,Tier-2 CSIRT,INC-2027729,Escalated
ESC-1729,ALT-009726,ANL-050,Yes,2026-07-09 19:21:00,Tier-2 CSIRT,INC-2027730,Escalated
ESC-1730,ALT-009728,ANL-055,Yes,2026-09-07 04:14:00,Tier-2 CSIRT,INC-2027731,Escalated
ESC-1731,ALT-009730,ANL-046,Yes,2026-08-16 03:52:00,Tier-2 CSIRT,INC-2027732,Escalated
ESC-1732,ALT-009735,ANL-041,Yes,2026-06-16 01:56:00,Tier-2 CSIRT,INC-2027733,Escalated
ESC-1733,ALT-009740,ANL-044,Yes,2026-09-06 05:06:00,Tier-2 CSIRT,INC-2027734,Escalated
ESC-1734,ALT-009758,ANL-050,Yes,2026-07-23 17:56:00,Tier-2 CSIRT,INC-2027735,Escalated
ESC-1735,ALT-009764,ANL-049,Yes,2026-07-23 08:59:00,Tier-2 CSIRT,INC-2027736,Escalated
ESC-1736,ALT-009765,ANL-047,Yes,2026-08-20 14:21:00,Tier-2 CSIRT,INC-2027737,Escalated
ESC-1737,ALT-009766,ANL-053,Yes,2026-06-24 16:39:00,Tier-2 CSIRT,INC-2027738,Escalated
ESC-1738,ALT-009781,ANL-050,Yes,2026-07-20 13:49:00,Tier-2 CSIRT,INC-2027739,Escalated
ESC-1739,ALT-009786,ANL-048,Yes,2026-07-21 04:14:00,Tier-2 CSIRT,INC-2027740,Escalated
ESC-1740,ALT-009788,ANL-043,Yes,2026-08-21 09:38:00,Tier-2 CSIRT,INC-2027741,Escalated
ESC-1741,ALT-009798,ANL-055,Yes,2026-06-15 17:27:00,Tier-2 CSIRT,INC-2027742,Escalated
ESC-1742,ALT-009802,ANL-044,Yes,2026-06-17 20:03:00,Tier-2 CSIRT,INC-2027743,Escalated
ESC-1743,ALT-009810,ANL-046,Yes,2026-07-16 23:22:00,Tier-2 CSIRT,INC-2027744,Escalated
ESC-1744,ALT-009811,ANL-055,Yes,2026-07-27 16:33:00,Tier-2 CSIRT,INC-2027745,Escalated
ESC-1745,ALT-009840,ANL-050,Yes,2026-07-26 08:12:00,Tier-2 CSIRT,INC-2027746,Escalated
ESC-1746,ALT-009841,ANL-049,Yes,2026-07-11 01:44:00,Tier-2 CSIRT,INC-2027747,Escalated
ESC-1747,ALT-009849,ANL-054,Yes,2026-06-23 13:33:00,Tier-2 CSIRT,INC-2027748,Escalated
ESC-1748,ALT-009861,ANL-054,Yes,2026-08-12 19:59:00,Tier-2 CSIRT,INC-2027749,Escalated
ESC-1749,ALT-009863,ANL-050,Yes,2026-07-01 15:42:00,Tier-2 CSIRT,INC-2027750,Escalated
ESC-1750,ALT-009873,ANL-052,Yes,2026-07-21 20:05:00,Tier-2 CSIRT,INC-2027751,Escalated
ESC-1751,ALT-009888,ANL-052,Yes,2026-06-29 12:30:00,Tier-2 CSIRT,INC-2027752,Escalated
ESC-1752,ALT-009911,ANL-053,Yes,2026-08-07 11:36:00,Tier-2 CSIRT,INC-2027753,Escalated
ESC-1753,ALT-009938,ANL-046,Yes,2026-07-26 10:17:00,Tier-2 CSIRT,INC-2027754,Escalated
ESC-1754,ALT-009947,ANL-054,Yes,2026-07-29 23:04:00,Tier-2 CSIRT,INC-2027755,Escalated
ESC-1755,ALT-009949,ANL-047,Yes,2026-07-02 10:49:00,Tier-2 CSIRT,INC-2027756,Escalated
ESC-1756,ALT-009970,ANL-043,Yes,2026-07-26 05:37:00,Tier-2 CSIRT,INC-2027757,Escalated
ESC-1757,ALT-009972,ANL-042,Yes,2026-08-05 05:31:00,Tier-2 CSIRT,INC-2027758,Escalated
ESC-1758,ALT-009979,ANL-054,Yes,2026-08-19 14:03:00,Tier-2 CSIRT,INC-2027759,Escalated
ESC-1759,ALT-009986,ANL-045,Yes,2026-07-12 20:51:00,Tier-2 CSIRT,INC-2027760,Escalated
ESC-1760,ALT-010001,ANL-041,Yes,2026-07-22 12:15:00,Tier-2 CSIRT,INC-2027761,Escalated
ESC-1761,ALT-010015,ANL-051,Yes,2026-08-26 10:53:00,Tier-2 CSIRT,INC-2027762,Escalated
ESC-1762,ALT-010035,ANL-044,Yes,2026-08-17 09:53:00,Tier-2 CSIRT,INC-2027763,Escalated
ESC-1763,ALT-010045,ANL-049,Yes,2026-08-21 02:32:00,Tier-2 CSIRT,INC-2027764,Escalated
ESC-1764,ALT-010049,ANL-052,Yes,2026-08-29 09:00:00,Tier-2 CSIRT,INC-2027765,Escalated
ESC-1765,ALT-010053,ANL-055,Yes,2026-07-07 04:34:00,Tier-2 CSIRT,INC-2027766,Escalated
ESC-1766,ALT-010068,ANL-046,Yes,2026-08-31 19:20:00,Tier-2 CSIRT,INC-2027767,Escalated
ESC-1767,ALT-010075,ANL-052,Yes,2026-07-08 12:35:00,Tier-2 CSIRT,INC-2027768,Escalated
ESC-1768,ALT-010076,ANL-041,Yes,2026-09-04 12:59:00,Tier-2 CSIRT,INC-2027769,Escalated
ESC-1769,ALT-010090,ANL-046,Yes,2026-07-11 04:46:00,Tier-2 CSIRT,INC-2027770,Escalated
ESC-1770,ALT-010092,ANL-053,Yes,2026-07-12 00:33:00,Tier-2 CSIRT,INC-2027771,Escalated
ESC-1771,ALT-010093,ANL-053,Yes,2026-06-20 21:01:00,Tier-2 CSIRT,INC-2027772,Escalated
ESC-1772,ALT-010095,ANL-055,Yes,2026-08-27 17:46:00,Tier-2 CSIRT,INC-2027773,Escalated
ESC-1773,ALT-010114,ANL-052,Yes,2026-08-03 04:03:00,Tier-2 CSIRT,INC-2027774,Escalated
ESC-1774,ALT-010119,ANL-051,Yes,2026-08-01 03:06:00,Tier-2 CSIRT,INC-2027775,Escalated
ESC-1775,ALT-010127,ANL-041,Yes,2026-07-16 00:17:00,Tier-2 CSIRT,INC-2027776,Escalated
ESC-1776,ALT-010130,ANL-053,Yes,2026-07-27 20:08:00,Tier-2 CSIRT,INC-2027777,Escalated
ESC-1777,ALT-010139,ANL-050,Yes,2026-07-21 09:57:00,Tier-2 CSIRT,INC-2027778,Escalated
ESC-1778,ALT-010151,ANL-045,Yes,2026-06-18 16:49:00,Tier-2 CSIRT,INC-2027779,Escalated
ESC-1779,ALT-010168,ANL-042,Yes,2026-07-25 02:08:00,Tier-2 CSIRT,INC-2027780,Escalated
ESC-1780,ALT-010169,ANL-051,Yes,2026-08-18 12:13:00,Tier-2 CSIRT,INC-2027781,Escalated
ESC-1781,ALT-010176,ANL-051,Yes,2026-08-07 17:02:00,Tier-2 CSIRT,INC-2027782,Escalated
ESC-1782,ALT-010178,ANL-042,Yes,2026-07-07 21:22:00,Tier-2 CSIRT,INC-2027783,Escalated
ESC-1783,ALT-010180,ANL-049,Yes,2026-06-30 10:45:00,Tier-2 CSIRT,INC-2027784,Escalated
ESC-1784,ALT-010201,ANL-045,Yes,2026-08-21 22:53:00,Tier-2 CSIRT,INC-2027785,Escalated
ESC-1785,ALT-010205,ANL-049,Yes,2026-07-27 03:51:00,Tier-2 CSIRT,INC-2027786,Escalated
ESC-1786,ALT-010211,ANL-049,Yes,2026-08-24 18:06:00,Tier-2 CSIRT,INC-2027787,Escalated
ESC-1787,ALT-010212,ANL-054,Yes,2026-08-27 06:47:00,Tier-2 CSIRT,INC-2027788,Escalated
ESC-1788,ALT-010222,ANL-049,Yes,2026-06-24 03:48:00,Tier-2 CSIRT,INC-2027789,Escalated
ESC-1789,ALT-010238,ANL-050,Yes,2026-08-28 03:03:00,Tier-2 CSIRT,INC-2027790,Escalated
ESC-1790,ALT-010249,ANL-048,Yes,2026-08-25 14:08:00,Tier-2 CSIRT,INC-2027791,Escalated
ESC-1791,ALT-010256,ANL-049,Yes,2026-07-12 12:21:00,Tier-2 CSIRT,INC-2027792,Escalated
ESC-1792,ALT-010257,ANL-045,Yes,2026-06-14 23:22:00,Tier-2 CSIRT,INC-2027793,Escalated
ESC-1793,ALT-010270,ANL-052,Yes,2026-07-21 10:45:00,Tier-2 CSIRT,INC-2027794,Escalated
ESC-1794,ALT-010280,ANL-045,Yes,2026-07-10 22:01:00,Tier-2 CSIRT,INC-2027795,Escalated
ESC-1795,ALT-010283,ANL-048,Yes,2026-09-09 09:44:00,Tier-2 CSIRT,INC-2027796,Escalated
ESC-1796,ALT-010287,ANL-052,Yes,2026-07-30 20:26:00,Tier-2 CSIRT,INC-2027797,Escalated
ESC-1797,ALT-010309,ANL-058,Yes,2026-06-18 23:12:00,Tier-2 CSIRT,INC-2027798,Escalated
ESC-1798,ALT-010318,ANL-066,Yes,2026-06-28 06:03:00,Tier-2 CSIRT,INC-2027799,Escalated
ESC-1799,ALT-010320,ANL-069,Yes,2026-07-18 22:53:00,Tier-2 CSIRT,INC-2027800,Escalated
ESC-1800,ALT-010322,ANL-075,Yes,2026-07-17 17:21:00,Tier-2 CSIRT,INC-2027801,Escalated
ESC-1801,ALT-010358,ANL-072,Yes,2026-06-24 22:18:00,Tier-2 CSIRT,INC-2027802,Escalated
ESC-1802,ALT-010392,ANL-058,Yes,2026-07-08 01:11:00,Tier-2 CSIRT,INC-2027803,Escalated
ESC-1803,ALT-010397,ANL-072,Yes,2026-07-09 02:41:00,Tier-2 CSIRT,INC-2027804,Escalated
ESC-1804,ALT-010401,ANL-069,Yes,2026-07-01 15:37:00,Tier-2 CSIRT,INC-2027805,Escalated
ESC-1805,ALT-010413,ANL-069,Yes,2026-07-24 16:40:00,Tier-2 CSIRT,INC-2027806,Escalated
ESC-1806,ALT-010417,ANL-068,Yes,2026-07-31 05:11:00,Tier-2 CSIRT,INC-2027807,Escalated
ESC-1807,ALT-010419,ANL-073,Yes,2026-08-26 09:28:00,Tier-2 CSIRT,INC-2027808,Escalated
ESC-1808,ALT-010420,ANL-071,Yes,2026-07-21 10:55:00,Tier-2 CSIRT,INC-2027809,Escalated
ESC-1809,ALT-010444,ANL-068,Yes,2026-07-17 01:44:00,Tier-2 CSIRT,INC-2027810,Escalated
ESC-1810,ALT-010448,ANL-072,Yes,2026-07-25 15:14:00,Tier-2 CSIRT,INC-2027811,Escalated
ESC-1811,ALT-010450,ANL-062,Yes,2026-08-30 10:35:00,Tier-2 CSIRT,INC-2027812,Escalated
ESC-1812,ALT-010454,ANL-072,Yes,2026-06-17 12:01:00,Tier-2 CSIRT,INC-2027813,Escalated
ESC-1813,ALT-010462,ANL-073,Yes,2026-08-01 10:46:00,Tier-2 CSIRT,INC-2027814,Escalated
ESC-1814,ALT-010463,ANL-064,Yes,2026-09-02 07:03:00,Tier-2 CSIRT,INC-2027815,Escalated
ESC-1815,ALT-010482,ANL-064,Yes,2026-08-27 17:38:00,Tier-2 CSIRT,INC-2027816,Escalated
ESC-1816,ALT-010495,ANL-060,Yes,2026-08-17 01:12:00,Tier-2 CSIRT,INC-2027817,Escalated
ESC-1817,ALT-010506,ANL-074,Yes,2026-07-10 02:58:00,Tier-2 CSIRT,INC-2027818,Escalated
ESC-1818,ALT-010508,ANL-074,Yes,2026-06-16 05:08:00,Tier-2 CSIRT,INC-2027819,Escalated
ESC-1819,ALT-010509,ANL-059,Yes,2026-08-02 01:51:00,Tier-2 CSIRT,INC-2027820,Escalated
ESC-1820,ALT-010513,ANL-063,Yes,2026-08-08 19:25:00,Tier-2 CSIRT,INC-2027821,Escalated
ESC-1821,ALT-010519,ANL-057,Yes,2026-06-13 11:50:00,Tier-2 CSIRT,INC-2027822,Escalated
ESC-1822,ALT-010522,ANL-061,Yes,2026-08-14 10:59:00,Tier-2 CSIRT,INC-2027823,Escalated
ESC-1823,ALT-010550,ANL-063,Yes,2026-09-07 16:48:00,Tier-2 CSIRT,INC-2027824,Escalated
ESC-1824,ALT-010554,ANL-058,Yes,2026-06-24 02:34:00,Tier-2 CSIRT,INC-2027825,Escalated
ESC-1825,ALT-010558,ANL-065,Yes,2026-08-31 00:42:00,Tier-2 CSIRT,INC-2027826,Escalated
ESC-1826,ALT-010577,ANL-065,Yes,2026-06-13 21:14:00,Tier-2 CSIRT,INC-2027827,Escalated
ESC-1827,ALT-010580,ANL-069,Yes,2026-07-28 00:51:00,Tier-2 CSIRT,INC-2027828,Escalated
ESC-1828,ALT-010582,ANL-058,Yes,2026-06-29 14:09:00,Tier-2 CSIRT,INC-2027829,Escalated
ESC-1829,ALT-010588,ANL-074,Yes,2026-08-31 10:10:00,Tier-2 CSIRT,INC-2027830,Escalated
ESC-1830,ALT-010600,ANL-063,Yes,2026-09-07 22:53:00,Tier-2 CSIRT,INC-2027831,Escalated
ESC-1831,ALT-010618,ANL-059,Yes,2026-08-21 05:08:00,Tier-2 CSIRT,INC-2027832,Escalated
ESC-1832,ALT-010634,ANL-067,Yes,2026-07-11 05:07:00,Tier-2 CSIRT,INC-2027833,Escalated
ESC-1833,ALT-010636,ANL-059,Yes,2026-06-15 09:48:00,Tier-2 CSIRT,INC-2027834,Escalated
ESC-1834,ALT-010666,ANL-062,Yes,2026-07-06 21:20:00,Tier-2 CSIRT,INC-2027835,Escalated
ESC-1835,ALT-010670,ANL-066,Yes,2026-07-06 03:57:00,Tier-2 CSIRT,INC-2027836,Escalated
ESC-1836,ALT-010673,ANL-068,Yes,2026-09-01 18:03:00,Tier-2 CSIRT,INC-2027837,Escalated
ESC-1837,ALT-010688,ANL-069,Yes,2026-07-03 14:30:00,Tier-2 CSIRT,INC-2027838,Escalated
ESC-1838,ALT-010691,ANL-060,Yes,2026-08-26 19:22:00,Tier-2 CSIRT,INC-2027839,Escalated
ESC-1839,ALT-010692,ANL-061,Yes,2026-08-09 03:10:00,Tier-2 CSIRT,INC-2027840,Escalated
ESC-1840,ALT-010696,ANL-059,Yes,2026-06-30 13:22:00,Tier-2 CSIRT,INC-2027841,Escalated
ESC-1841,ALT-010700,ANL-062,Yes,2026-07-23 20:12:00,Tier-2 CSIRT,INC-2027842,Escalated
ESC-1842,ALT-010705,ANL-067,Yes,2026-08-18 11:01:00,Tier-2 CSIRT,INC-2027843,Escalated
ESC-1843,ALT-010710,ANL-065,Yes,2026-07-19 23:32:00,Tier-2 CSIRT,INC-2027844,Escalated
ESC-1844,ALT-010716,ANL-058,Yes,2026-07-24 18:11:00,Tier-2 CSIRT,INC-2027845,Escalated
