investigation_id,alert_id,analyst_id,started_at,closed_at,investigation_duration,investigation_notes,evidence_count,artifacts_collected,closure_reason,escalated
INV-07930,ALT-013240,ANL-072,2026-09-04 02:10:00,2026-09-04 02:15:06,5.1,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,Yes
INV-07931,ALT-013241,ANL-057,2026-07-08 07:26:00,2026-07-08 07:33:48,7.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07932,ALT-013242,ANL-067,2026-08-31 16:19:00,2026-08-31 16:25:42,6.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07933,ALT-013245,ANL-058,2026-07-08 09:22:00,2026-07-08 09:30:12,8.2,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07934,ALT-013246,ANL-068,2026-08-19 14:40:00,2026-08-19 14:45:48,5.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07935,ALT-013247,ANL-057,2026-08-03 19:15:00,2026-08-03 19:19:30,4.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07936,ALT-013248,ANL-069,2026-07-22 16:44:00,2026-07-22 16:51:00,7.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,Yes
INV-07937,ALT-013251,ANL-067,2026-09-04 10:54:00,2026-09-04 11:03:00,9.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07938,ALT-013252,ANL-057,2026-08-29 11:23:00,2026-08-29 11:28:18,5.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07939,ALT-013253,ANL-073,2026-06-20 12:43:00,2026-06-20 12:48:48,5.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07940,ALT-013255,ANL-062,2026-07-20 20:49:00,2026-07-20 20:52:54,3.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07941,ALT-013259,ANL-058,2026-06-28 12:55:00,2026-06-28 13:03:30,8.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,Yes
INV-07942,ALT-013260,ANL-064,2026-07-16 15:50:00,2026-07-16 15:58:42,8.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07943,ALT-013261,ANL-072,2026-06-17 10:51:00,2026-06-17 10:55:24,4.4,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07944,ALT-013263,ANL-067,2026-06-17 05:39:00,2026-06-17 05:47:12,8.2,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07945,ALT-013264,ANL-061,2026-06-22 06:14:00,2026-06-22 06:21:18,7.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07946,ALT-013267,ANL-063,2026-06-21 11:18:00,2026-06-21 11:24:18,6.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07947,ALT-013268,ANL-068,2026-08-30 04:38:00,2026-08-30 04:41:42,3.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07948,ALT-013269,ANL-057,2026-07-15 01:44:00,2026-07-15 01:47:30,3.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07949,ALT-013270,ANL-066,2026-07-12 11:47:00,2026-07-12 11:54:06,7.1,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07950,ALT-013272,ANL-071,2026-09-06 18:58:00,2026-09-06 19:02:12,4.2,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07951,ALT-013273,ANL-068,2026-07-03 12:37:00,2026-07-03 12:41:06,4.1,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07952,ALT-013274,ANL-073,2026-07-05 23:23:00,2026-07-05 23:28:18,5.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07953,ALT-013275,ANL-070,2026-07-07 10:58:00,2026-07-07 11:05:00,7.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,Yes
INV-07954,ALT-013276,ANL-057,2026-06-21 19:38:00,2026-06-21 19:45:36,7.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07955,ALT-013279,ANL-067,2026-07-04 19:50:00,2026-07-04 19:58:00,8.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07956,ALT-013280,ANL-065,2026-06-19 11:32:00,2026-06-19 11:40:06,8.1,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07957,ALT-013281,ANL-074,2026-08-08 06:34:00,2026-08-08 06:41:18,7.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07958,ALT-013285,ANL-056,2026-07-12 00:06:00,2026-07-12 00:09:30,3.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07959,ALT-013286,ANL-057,2026-07-13 21:21:00,2026-07-13 21:27:12,6.2,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07960,ALT-013289,ANL-059,2026-08-22 09:17:00,2026-08-22 09:22:36,5.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07961,ALT-013290,ANL-069,2026-07-05 23:10:00,2026-07-05 23:14:24,4.4,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07962,ALT-013291,ANL-067,2026-06-27 01:09:00,2026-06-27 01:13:42,4.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,Yes
INV-07963,ALT-013292,ANL-064,2026-07-05 20:27:00,2026-07-05 20:34:48,7.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07964,ALT-013293,ANL-061,2026-06-19 15:14:00,2026-06-19 15:20:54,6.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07965,ALT-013295,ANL-066,2026-06-30 03:24:00,2026-06-30 03:31:54,7.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07966,ALT-013300,ANL-059,2026-08-07 12:12:00,2026-08-07 12:16:30,4.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,Yes
INV-07967,ALT-013301,ANL-074,2026-07-18 04:53:00,2026-07-18 05:00:00,7.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07968,ALT-013302,ANL-065,2026-07-03 18:37:00,2026-07-03 18:42:42,5.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07969,ALT-013303,ANL-057,2026-08-09 23:57:00,2026-08-10 00:02:48,5.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,Yes
INV-07970,ALT-013304,ANL-065,2026-06-14 08:56:00,2026-06-14 09:02:18,6.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07971,ALT-013308,ANL-071,2026-06-18 17:45:00,2026-06-18 17:49:30,4.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07972,ALT-013309,ANL-060,2026-08-12 21:01:00,2026-08-12 21:04:36,3.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07973,ALT-013311,ANL-056,2026-07-12 09:09:00,2026-07-12 09:12:36,3.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07974,ALT-013312,ANL-056,2026-07-29 20:51:00,2026-07-29 20:54:36,3.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07975,ALT-013313,ANL-056,2026-08-16 13:52:00,2026-08-16 13:57:12,5.2,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07976,ALT-013314,ANL-057,2026-08-23 13:07:00,2026-08-23 13:10:42,3.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,Yes
INV-07977,ALT-013316,ANL-072,2026-09-09 11:14:00,2026-09-09 11:17:48,3.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07978,ALT-013318,ANL-071,2026-07-30 09:04:00,2026-07-30 09:10:12,6.2,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07979,ALT-013320,ANL-073,2026-07-03 21:54:00,2026-07-03 21:58:00,4.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,Yes
INV-07980,ALT-013323,ANL-057,2026-08-02 00:09:00,2026-08-02 00:16:30,7.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07981,ALT-013325,ANL-057,2026-06-22 02:50:00,2026-06-22 02:58:54,8.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07982,ALT-013326,ANL-073,2026-07-25 01:35:00,2026-07-25 01:44:00,9.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07983,ALT-013327,ANL-073,2026-07-28 11:05:00,2026-07-28 11:09:42,4.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,Yes
INV-07984,ALT-013328,ANL-059,2026-06-18 14:02:00,2026-06-18 14:08:24,6.4,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07985,ALT-013329,ANL-064,2026-06-13 11:16:00,2026-06-13 11:21:30,5.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07986,ALT-013331,ANL-075,2026-07-04 06:14:00,2026-07-04 06:19:48,5.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,Yes
INV-07987,ALT-013332,ANL-071,2026-07-18 19:58:00,2026-07-18 20:04:48,6.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07988,ALT-013333,ANL-059,2026-08-27 13:40:00,2026-08-27 13:47:54,7.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,Yes
INV-07989,ALT-013334,ANL-065,2026-07-20 07:32:00,2026-07-20 07:38:42,6.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07990,ALT-013335,ANL-063,2026-07-28 14:39:00,2026-07-28 14:44:54,5.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,Yes
INV-07991,ALT-013338,ANL-069,2026-07-28 13:48:00,2026-07-28 13:55:24,7.4,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07992,ALT-013343,ANL-065,2026-06-18 16:34:00,2026-06-18 16:41:54,7.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07993,ALT-013344,ANL-058,2026-08-23 13:32:00,2026-08-23 13:38:54,6.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,Yes
INV-07994,ALT-013345,ANL-060,2026-08-03 08:35:00,2026-08-03 08:41:18,6.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07995,ALT-013346,ANL-063,2026-06-24 21:22:00,2026-06-24 21:28:18,6.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07996,ALT-013348,ANL-071,2026-08-03 19:44:00,2026-08-03 19:51:00,7.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07997,ALT-013350,ANL-068,2026-06-26 06:07:00,2026-06-26 06:11:00,4.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07998,ALT-013351,ANL-061,2026-07-22 02:07:00,2026-07-22 02:14:30,7.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07999,ALT-013352,ANL-062,2026-08-17 04:22:00,2026-08-17 04:28:42,6.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-08000,ALT-013353,ANL-072,2026-07-12 08:23:00,2026-07-12 08:28:24,5.4,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,Yes
INV-08001,ALT-013356,ANL-061,2026-07-17 12:45:00,2026-07-17 12:49:12,4.2,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-08002,ALT-013359,ANL-062,2026-09-07 00:28:00,2026-09-07 00:35:30,7.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-08003,ALT-013361,ANL-060,2026-06-22 03:14:00,2026-06-22 03:18:06,4.1,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
